0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,10100,10200,10300,10400,10500,10600,10700,10800,10900,11000,11100,11200,11300,11400,11500,11600,11700,11800,11900,12000,12100,12200,12300,12400,12500,12600,12700,12800,12900,13000,13100,13200,13300,13400,13500,13600,13700,13800,13900,14000,14100,14200,14300,14400,14500,14600,14700,14800,14900,15000,15100,15200,15300,15400,15500,15600,15700,15800,15900,16000,16100,16200,16300,16400,16500,16600,16700,16800,16900,17000,17100,17200,17300,17400,17500,17600,17700,17800,17900,18000,18100,18200,18300,18400,18500,18600,18700,18800,18900,19000,19100,19200,19300,19400,19500,19600,19700,19800,19900,20000,20100,20200,20300,20400,20500,20600,20700,20800,20900,21000,21100,21200,21300,21400,21500,21600,21700,21800,21900,22000,22100,22200,22300,22400,22500,22600,22700,22800,22900,23000,23100,23200,23300,23400,23500,23600,23700,23800,23900,24000,24100,24200,24300,24400,24500,24600,24700,24800,24900,25000,25100,25200,25300,25400,25500,25600,25700,25800,25900,26000,26100,26200,26300,26400,26500,26600,26700,26800,26900,27000,27100,27200,27300,27400,27500,27600,27700,27800,27900,28000,28100,28200,28300,28400,28500,28600,28700,28800,28900,29000,29100,29200,29300,29400,29500,29600,29700,29800,29900,30000,30100,30200,30300,30400,30500,30600,30700,30800,30900,31000,31100,31200,31300,31400,31500,31600,31700,31800,31900,32000,32100,32200,32300,32400,32500,32600,32700,32800,32900,33000,33100,33200,33300,33400,33500,33600,33700,33800,33900,34000,34100,34200,34300,34400,34500,34600,34700,34800,34900,35000,35100,35200,35300,35400,35500,35600,35700,35800,35900,36000,36100,36200,36300,36400,36500,36600,36700,36800,36900,37000,37100,37200,37300,37400,37500,37600,37700,37800,37900,38000,38100,38200,38300,38400,38500,38600,38700,38800,38900,39000,39100,39200,39300,39400,39500,39600,39700,39800,39900,40000,40100,40200,40300,40400,40500,40600,40700,40800,40900,41000,41100,41200,41300,41400,41500,41600,41700,41800,41900,42000,42100,42200,42300,42400,42500,42600,42700,42800,42900,43000,43100,43200,43300,43400,43500,43600,43700,43800,43900,44000,44100,44200,44300,44400,44500,44600,44700,44800,44900,
2.304946184,1.683127284,1.48677063,1.262980819,1.15482378,1.115751624,1.02001524,1.054029942,0.976364255,0.945170879,0.978106201,0.935866714,0.943645835,0.971304655,0.879558444,0.920784414,0.685788512,0.842529953,0.818479776,0.813011408,0.895546734,0.714485884,0.697889686,0.773469687,0.773129225,0.75573343,0.68340826,0.734932899,0.619968534,0.816771746,0.590916216,0.673286736,0.812584817,0.755633295,0.743198037,0.651755631,0.642273962,0.677954912,0.630710542,0.553492785,0.582078636,0.503720641,0.47959432,0.654604793,0.4900015,0.530038595,0.583054304,0.475051403,0.462781966,0.484546006,0.547607899,0.519936264,0.551198006,0.380100489,0.506779492,0.589529991,0.600475788,0.509824932,0.45847255,0.547027171,0.543616593,0.50588429,0.470663339,0.539365649,0.452257693,0.35013476,0.430535883,0.558832884,0.526890814,0.449647307,0.504149139,0.568288267,0.406281114,0.502135992,0.389890075,0.48724556,0.494244069,0.552544355,0.447191417,0.341963232,0.44659844,0.477877557,0.318551153,0.465729594,0.480081499,0.353764772,0.425825983,0.434196323,0.323471606,0.444525331,0.411129773,0.37373808,0.340955734,0.377237499,0.363541871,0.42240417,0.361164302,0.363824308,0.287595034,0.378629208,0.462200195,0.338992715,0.313717663,0.446277916,0.463247061,0.36231482,0.35288915,0.388512224,0.40281871,0.420015514,0.457002044,0.39636904,0.347055733,0.436536074,0.340146095,0.393396884,0.342440397,0.400984287,0.394229114,0.387726843,0.413284063,0.351696908,0.355410457,0.339960635,0.344660431,0.342429101,0.555326521,0.346082389,0.261926293,0.348887324,0.252108961,0.353939384,0.341775477,0.357559383,0.287935913,0.406916887,0.320116103,0.392700493,0.335741937,0.353975117,0.231317028,0.284031779,0.280382007,0.30025965,0.268294632,0.440735787,0.347556889,0.232543066,0.273377299,0.360450238,0.302650303,0.402727723,0.360086411,0.259902388,0.411338449,0.376976371,0.287161052,0.365826547,0.357637316,0.302938282,0.395580411,0.26477915,0.274131566,0.404163599,0.350312918,0.306678832,0.255018502,0.248042181,0.383494973,0.256724209,0.302583158,0.299890697,0.341118395,0.29144007,0.26623559,0.253525853,0.246306628,0.389295965,0.248032868,0.291576236,0.392845809,0.318106502,0.396282285,0.267141521,0.32758227,0.288416058,0.369461268,0.275742561,0.299842656,0.253271967,0.315458298,0.339498341,0.301563203,0.361239433,0.321763903,0.328243643,0.338079989,0.372411251,0.238631636,0.286421627,0.246720612,0.294841141,0.318467498,0.304156423,0.28568235,0.303302437,0.250764549,0.341140866,0.367836356,0.385198981,0.314449161,0.272089273,0.230436087,0.361855239,0.332640469,0.218070194,0.269624352,0.331087112,0.326125532,0.235489905,0.212261766,0.245606631,0.334807277,0.274391323,0.23846072,0.360522449,0.236122787,0.301692814,0.373961121,0.363468379,0.243452281,0.247293249,0.298068225,0.336090267,0.393404007,0.256430626,0.308761418,0.297027856,0.279998243,0.30473721,0.27863732,0.242095217,0.360037297,0.293254316,0.257027388,0.291736722,0.277885646,0.300102264,0.253358781,0.244559824,0.259521663,0.274046272,0.263738573,0.255051792,0.307401299,0.27800408,0.291426688,0.276253939,0.212433547,0.25914064,0.248213217,0.182860419,0.290044785,0.247392535,0.250465512,0.261258841,0.282570332,0.326798856,0.248355776,0.217424691,0.320004731,0.248285621,0.308433175,0.332125574,0.23283653,0.348626912,0.306296974,0.242143527,0.288855702,0.41294539,0.233923167,0.284479439,0.259416252,0.255168587,0.310626209,0.292251557,0.270559818,0.291191876,0.293112665,0.304931164,0.349716038,0.238223642,0.197044462,0.280995131,0.349116087,0.275594592,0.28273353,0.248429969,0.292379022,0.226359934,0.323805392,0.263750911,0.301861942,0.225892007,0.279385597,0.299560368,0.298890263,0.224299565,0.327963382,0.284437716,0.214382306,0.324321479,0.236099094,0.298072308,0.370830655,0.270323068,0.313573837,0.200517684,0.367239684,0.346800447,0.290322155,0.336194217,0.351972938,0.280518234,0.273752928,0.21510759,0.224117771,0.262676418,0.268818885,0.245453805,0.235798731,0.280389547,0.261678666,0.356269062,0.292134702,0.199615091,0.277664959,0.252878159,0.315507978,0.213862896,0.332719922,0.240122765,0.308563828,0.250126958,0.196284994,0.240439117,0.291919708,0.263669372,0.272286147,0.211148828,0.297937572,0.292850196,0.219109192,0.289990574,0.253818929,0.221881896,0.28878963,0.320181191,0.257445514,0.275548369,0.296123028,0.296773195,0.257989287,0.254468232,0.336351305,0.222472727,0.257263422,0.333265632,0.267543644,0.264904648,0.334942818,0.230914354,0.282133609,0.324013144,0.40209806,0.202518135,0.243676379,0.295433134,0.283339709,0.283186495,0.349650711,0.28493461,0.245201662,0.281416982,0.244661078,0.304651469,0.361023635,0.314240038,0.314849705,0.218821645,0.305417597,0.242082626,0.297789335,0.213500679,0.246470451,0.331940621,0.203837886,0.244822457,0.275224358,0.225942433,0.320053518,0.331010222,0.394879878,0.264905334,0.317470759,0.271938533,0.264244229,0.241807163,0.22510913,0.295152843,0.335857809,0.26514861,0.274260879,0.288992435,0.2606076,0.275055885,0.232124299,0.25281772,0.272682548,0.252428412,0.272113174,0.221734673,0.323341727,0.325660646,0.275715768,0.259955049,0.328407526,0.240140915,0.264119089,0.272827923,0.310164124,0.314369857,0.258931965,0.254386961,0.26638943,0.238881141,0.281738758,0.253454864,0.236231253,0.311295211,0.302259743,0.210347489,0.312651962,0.256910861,0.279171199,0.286005169,0.267186582,0.317272127,0.259168863,0.279876202,0.182860419
0.08203125,0.39453125,0.45703125,0.53515625,0.57421875,0.6328125,0.62890625,0.64453125,0.6796875,0.640625,0.6484375,0.6640625,0.66015625,0.640625,0.6796875,0.65625,0.7578125,0.69921875,0.7265625,0.7421875,0.6640625,0.75390625,0.76171875,0.734375,0.765625,0.7109375,0.734375,0.76171875,0.78125,0.6953125,0.796875,0.80078125,0.71484375,0.734375,0.7421875,0.796875,0.79296875,0.80859375,0.80078125,0.7890625,0.80859375,0.828125,0.828125,0.765625,0.8203125,0.78515625,0.79296875,0.828125,0.80859375,0.828125,0.8125,0.82421875,0.78125,0.87109375,0.8203125,0.78515625,0.80078125,0.82421875,0.8359375,0.83203125,0.79296875,0.8125,0.84375,0.8125,0.8515625,0.88671875,0.84765625,0.796875,0.80859375,0.84375,0.84375,0.796875,0.84375,0.82421875,0.859375,0.80078125,0.83984375,0.82421875,0.8515625,0.86328125,0.8203125,0.84765625,0.8828125,0.8359375,0.828125,0.890625,0.84765625,0.85546875,0.87890625,0.8359375,0.8828125,0.875,0.8828125,0.85546875,0.859375,0.8203125,0.875,0.8828125,0.8984375,0.8984375,0.84375,0.875,0.87109375,0.8515625,0.8359375,0.8671875,0.875,0.87109375,0.8515625,0.83984375,0.8515625,0.8515625,0.89453125,0.85546875,0.88671875,0.84765625,0.8828125,0.84765625,0.85546875,0.86328125,0.875,0.86328125,0.8828125,0.88671875,0.875,0.890625,0.81640625,0.8828125,0.8984375,0.875,0.90234375,0.87890625,0.890625,0.859375,0.89453125,0.86328125,0.8671875,0.8671875,0.87890625,0.8515625,0.9140625,0.90234375,0.8828125,0.8984375,0.90234375,0.83203125,0.8984375,0.9296875,0.890625,0.875,0.875,0.86328125,0.84765625,0.91015625,0.83984375,0.8828125,0.8984375,0.859375,0.85546875,0.90625,0.8671875,0.921875,0.890625,0.875,0.87109375,0.90234375,0.90234375,0.92578125,0.87109375,0.91015625,0.8984375,0.8828125,0.87890625,0.875,0.89453125,0.92578125,0.90625,0.83203125,0.91796875,0.88671875,0.8671875,0.87109375,0.87109375,0.9140625,0.8828125,0.90625,0.875,0.89453125,0.88671875,0.9140625,0.90234375,0.87109375,0.88671875,0.8828125,0.875,0.88671875,0.8671875,0.875,0.91796875,0.8984375,0.91015625,0.90234375,0.89453125,0.890625,0.921875,0.890625,0.90234375,0.90625,0.8671875,0.8828125,0.875,0.91015625,0.92578125,0.87890625,0.8984375,0.92578125,0.90625,0.87109375,0.890625,0.90625,0.94140625,0.91015625,0.875,0.8984375,0.921875,0.87890625,0.91796875,0.89453125,0.875,0.85546875,0.921875,0.8984375,0.8984375,0.87890625,0.83203125,0.921875,0.8984375,0.88671875,0.91015625,0.890625,0.86328125,0.9296875,0.8515625,0.91015625,0.91796875,0.890625,0.90234375,0.87890625,0.90625,0.91796875,0.9375,0.90625,0.9140625,0.91796875,0.89453125,0.875,0.87890625,0.8828125,0.94140625,0.89453125,0.90234375,0.94140625,0.90234375,0.91796875,0.92578125,0.90234375,0.8984375,0.86328125,0.91796875,0.91796875,0.88671875,0.921875,0.90625,0.8828125,0.91015625,0.8828125,0.88671875,0.91796875,0.8984375,0.875,0.9375,0.88671875,0.90625,0.890625,0.87109375,0.875,0.89453125,0.8984375,0.90625,0.88671875,0.8671875,0.91796875,0.921875,0.90234375,0.87890625,0.90234375,0.8984375,0.90625,0.89453125,0.9296875,0.90234375,0.91796875,0.87890625,0.93359375,0.9140625,0.90625,0.8828125,0.92578125,0.87890625,0.90625,0.92578125,0.8828125,0.921875,0.890625,0.89453125,0.89453125,0.8984375,0.93359375,0.8671875,0.87890625,0.890625,0.8828125,0.87109375,0.8828125,0.921875,0.9296875,0.921875,0.89453125,0.8984375,0.9140625,0.92578125,0.91015625,0.90625,0.88671875,0.90234375,0.921875,0.88671875,0.890625,0.8984375,0.9375,0.86328125,0.92578125,0.8984375,0.9140625,0.9296875,0.90625,0.8984375,0.9140625,0.91015625,0.92578125,0.90234375,0.8984375,0.92578125,0.90234375,0.90234375,0.9296875,0.890625,0.87890625,0.9140625,0.90625,0.8984375,0.87890625,0.90234375,0.92578125,0.890625,0.91796875,0.90234375,0.87109375,0.90234375,0.90625,0.8671875,0.91796875,0.8984375,0.890625,0.87890625,0.9375,0.921875,0.91015625,0.8828125,0.89453125,0.87109375,0.8984375,0.921875,0.89453125,0.921875,0.90234375,0.875,0.87890625,0.8828125,0.92578125,0.90625,0.921875,0.91796875,0.9453125,0.90625,0.890625,0.921875,0.9140625,0.89453125,0.921875,0.87890625,0.875,0.87109375,0.90234375,0.8984375,0.91015625,0.8984375,0.91796875,0.91015625,0.8984375,0.875,0.91015625,0.9140625,0.8984375,0.90234375,0.90625,0.92578125,0.90625,0.90234375,0.90625,0.90234375,0.90234375,0.890625,0.87890625,0.90234375,0.890625,0.859375,0.921875,0.91015625,0.890625,0.91015625,0.90625,0.890625,0.92578125,0.91796875,0.90625,0.86328125,0.90625,0.91015625,0.87890625,0.875,0.9296875,0.8828125,0.91015625,0.90234375,0.8984375,0.890625,0.89453125,0.90625,0.8984375,0.9453125
